0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2.098286783,,51.20278122,,,,,,61.38985787,96.00634138,,73.2812331,,,
2.295172763,,26.68104312,,,,,,63.06139522,85.55848253,,20.64452293,,,
2.141010212,,85.17011705,,,,,,56.48696535,86.63716637,,69.12634533,,,
8.634691555,,35.41668106,,,,,,17.27625692,69.29708853,,23.57152479,,,
17.83064806,,31.22889713,,,,,,28.43161018,27.62292074,,57.53547988,,,
50.70148361,,83.01076617,,,,,,63.77315594,17.53790269,,14.18385325,,,
55.37962266,,144.2000836,,,,,,17.11815103,20.56644863,,59.26212475,,,
62.68755056,,28.50196741,,,,,,19.96352942,,,17.25213944,,,
35.95992163,,106.0282119,,,,,,78.32410048,,,57.91251085,,,
50.41522755,,115.362179,,,,,,92.252205,,,24.00719099,,,
53.95866634,,94.21249193,,,,,,74.12904511,,,58.4800571,,,
44.83136116,,38.88741178,,,,,,24.59070512,,,23.02044523,,,
52.01654513,,88.26140266,,,,,,89.49598733,,,20.41755196,,,
45.40023653,,51.06745002,,,,,,50.40381681,,,25.4705265,,,
49.005102,,48.05120627,,,,,,27.33136322,,,26.03483273,,,
52.44875972,,89.5486699,,,,,,61.43119258,,,55.96865015,,,
40.43240208,,44.64370064,,,,,,12.65994669,,,13.77342851,,,
25.10138465,,43.72102016,,,,,,48.50963073,,,55.6854483,,,
26.15679638,,86.26501765,,,,,,48.85612525,,,53.07530219,,,
13.7277863,,86.39894527,,,,,,54.6021028,,,27.9001315,,,
15.16187815,,85.96975516,,,,,,41.36366175,,,60.3377036,,,
13.6282198,,79.64325586,,,,,,44.06780223,,,72.52748274,,,
10.10495996,,25.3630102,,,,,,60.20595112,,,66.48564636,,,
6.347858622,,74.60280048,,,,,,14.83704036,,,19.182241,,,
3.521113127,,172.802149,,,,,,51.95570811,,,18.07661566,,,
2.287748344,,30.55713956,,,,,,59.19893357,,,18.3263113,,,
4.780162822,,70.34958293,,,,,,25.69751648,,,66.64136704,,,
7.882676727,,23.00498855,,,,,,25.17577337,,,15.06436226,,,
30.41641501,,25.36468415,,,,,,17.4632394,,,16.96581426,,,
55.36761559,,73.86809801,,,,,,63.36512374,,,14.55757812,,,
38.58706891,,83.10562274,,,,,,72.90003412,,,15.61175857,,,
35.12542451,,88.435174,,,,,,17.78142171,,,48.04323388,,,
58.65868266,,73.80030414,,,,,,69.70637108,,,13.85491922,,,
51.93748161,,93.75155149,,,,,,18.50914379,,,53.34406265,,,
26.57850125,,74.62143547,,,,,,77.81606047,,,68.03627311,,,
50.28098205,,24.73524954,,,,,,77.98740183,,,19.77817535,,,
30.76113098,,76.7147749,,,,,,23.07052155,,,,,,
31.8020967,,72.35959076,,,,,,20.5933958,,,,,,
48.94536183,,22.81880037,,,,,,20.2312642,,,,,,
47.40968905,,25.55995177,,,,,,55.53064082,,,,,,
65.86074639,,92.3704437,,,,,,43.10888012,,,,,,
22.42971102,,69.28024967,,,,,,39.51353368,,,,,,
26.00283834,,82.12749068,,,,,,19.64460082,,,,,,
21.63528912,,80.22274724,,,,,,37.19227806,,,,,,
12.08896514,,33.29106201,,,,,,8.863027941,,,,,,
12.79907591,,34.00932663,,,,,,54.23735163,,,,,,
10.90296977,,35.90932089,,,,,,51.65815528,,,,,,
11.62842052,,34.34874572,,,,,,14.1310123,,,,,,
3.14205491,,73.79759953,,,,,,55.58602131,,,,,,
3.039177042,,20.08367678,,,,,,25.49135666,,,,,,
3.358061197,,21.21117102,,,,,,65.69739585,,,,,,
6.668489979,,86.88219013,,,,,,,,,,,,
68.40849718,,23.7466643,,,,,,,,,,,,
41.24322404,,27.50704425,,,,,,,,,,,,
41.60004849,,72.06585514,,,,,,,,,,,,
42.80255304,,85.85641288,,,,,,,,,,,,
40.38150307,,86.23697484,,,,,,,,,,,,
45.49297706,,74.90097421,,,,,,,,,,,,
64.22178664,,96.91546892,,,,,,,,,,,,
42.06897364,,26.9124789,,,,,,,,,,,,
36.43490139,,23.20889512,,,,,,,,,,,,
34.37663823,,24.13691171,,,,,,,,,,,,
54.55964775,,27.62121344,,,,,,,,,,,,
5.854267286,,72.50518192,,,,,,,,,,,,
3.638643609,,86.89785531,,,,,,,,,,,,
24.27477633,,33.78166621,,,,,,,,,,,,
,,76.27297048,,,,,,,,,,,,
,,34.26215106,,,,,,,,,,,,
,,35.45463713,,,,,,,,,,,,
,,79.87806739,,,,,,,,,,,,
,,73.20103372,,,,,,,,,,,,
,,75.30715787,,,,,,,,,,,,
,,76.87253907,,,,,,,,,,,,
